,editing_1_38,editing_1_39,editing_1_40,editing_1_41,editing_1_42
5493,NA,NA,NA,NA,0
5494,NA,NA,NA,NA,0
5495,NA,NA,NA,NA,1
5496,NA,NA,NA,NA,1
5497,NA,NA,NA,NA,0
5498,NA,NA,NA,NA,0
5499,NA,NA,NA,NA,1
5500,NA,NA,NA,NA,0
5501,NA,NA,NA,NA,0
5502,NA,NA,NA,NA,0
5503,NA,NA,NA,NA,0
5504,NA,NA,NA,NA,1
5505,NA,NA,NA,NA,0
5506,NA,NA,NA,NA,0
5507,NA,NA,NA,NA,0
5508,NA,NA,NA,NA,0
5509,NA,NA,NA,NA,0
5510,NA,NA,NA,NA,0
5511,NA,NA,NA,NA,0
5512,NA,NA,NA,NA,0
5513,NA,NA,NA,NA,1
5514,NA,NA,NA,NA,0
5515,NA,NA,NA,NA,1
5516,NA,NA,NA,NA,0
5517,NA,NA,NA,NA,0
5518,NA,NA,NA,NA,0
5519,NA,NA,NA,NA,1
5520,NA,NA,NA,NA,0
5521,NA,NA,NA,NA,0
5522,NA,NA,NA,NA,0
5523,NA,NA,NA,NA,0
5524,NA,NA,NA,NA,0
5525,NA,NA,NA,NA,0
5526,NA,NA,NA,NA,0
5527,NA,NA,NA,NA,0
5528,NA,NA,NA,NA,1
5529,NA,NA,NA,NA,0
5530,NA,NA,NA,NA,1
5531,NA,NA,NA,NA,0
5532,NA,NA,NA,NA,0
5533,NA,NA,NA,NA,0
5534,NA,NA,NA,NA,0
5535,NA,NA,NA,NA,0
5536,NA,NA,NA,NA,0
5537,NA,NA,NA,NA,0
5538,NA,NA,NA,NA,0
5539,NA,NA,NA,NA,0
5540,NA,NA,NA,NA,0
5541,NA,NA,NA,NA,0
5542,NA,NA,NA,NA,0
5543,NA,NA,NA,NA,0
5544,NA,NA,NA,NA,0
5545,NA,NA,NA,NA,0
5546,NA,NA,NA,NA,0
5547,NA,NA,NA,NA,0
5548,NA,NA,NA,NA,0
5549,NA,NA,NA,NA,0
5550,NA,NA,NA,NA,0
5551,NA,NA,NA,NA,0
5552,NA,NA,NA,NA,0
5553,NA,NA,NA,NA,0
5554,NA,NA,NA,NA,0
5555,NA,NA,NA,NA,0
5556,NA,NA,NA,NA,0
5557,NA,NA,NA,NA,0
5558,NA,NA,NA,NA,1
5559,NA,NA,NA,NA,1
5560,NA,NA,NA,NA,0
5561,NA,NA,NA,NA,0
5562,NA,NA,NA,NA,0
5563,NA,NA,NA,NA,0
5564,NA,NA,NA,NA,0
5565,NA,NA,NA,NA,0
5566,NA,NA,NA,NA,0
5567,NA,NA,NA,NA,0
5568,NA,NA,NA,NA,0
5569,NA,NA,NA,NA,0
5570,NA,NA,NA,NA,0
5571,NA,NA,NA,NA,0
5572,NA,NA,NA,NA,1
5573,NA,NA,NA,NA,0
5574,NA,NA,NA,NA,0
5575,NA,NA,NA,NA,0
5576,NA,NA,NA,NA,0
5577,NA,NA,NA,NA,0
5578,NA,NA,NA,NA,0
5579,NA,NA,NA,NA,0
5580,NA,NA,NA,NA,0
5581,NA,NA,NA,NA,0
5582,NA,NA,NA,NA,0
5583,NA,NA,NA,NA,0
5584,NA,NA,NA,NA,0
5585,NA,NA,NA,NA,0
5586,NA,NA,NA,NA,1
5587,NA,NA,NA,NA,0
5588,NA,NA,NA,NA,0
5589,NA,NA,NA,NA,0
5590,NA,NA,NA,NA,0
5591,NA,NA,NA,NA,0
5592,NA,NA,NA,NA,0
5593,NA,NA,NA,NA,0
5594,NA,NA,NA,NA,0
5595,NA,NA,NA,NA,0
5596,NA,NA,NA,NA,0
5597,NA,NA,NA,NA,0
5598,NA,NA,NA,NA,0
5599,NA,NA,NA,NA,1
5600,NA,NA,NA,NA,0
5601,NA,NA,NA,NA,0
5602,NA,NA,NA,NA,0
5603,NA,NA,NA,NA,0
5604,NA,NA,NA,NA,0
5605,NA,NA,NA,NA,0
5606,NA,NA,NA,NA,0
5607,NA,NA,NA,NA,0
5608,NA,NA,NA,NA,0
5609,NA,NA,NA,NA,0
5610,NA,NA,NA,NA,0
5611,NA,NA,NA,NA,0
5612,NA,NA,NA,NA,0
5613,NA,NA,NA,NA,1
5614,NA,NA,NA,NA,0
5615,NA,NA,NA,NA,0
5616,NA,NA,NA,NA,0
5617,NA,NA,NA,NA,0
5618,NA,NA,NA,NA,0
5619,NA,NA,NA,NA,0
5620,NA,NA,NA,NA,0
5621,NA,NA,NA,NA,0
5622,NA,NA,NA,NA,0
5623,NA,NA,NA,NA,0
5624,NA,NA,NA,NA,0
5625,NA,NA,NA,NA,0
5626,NA,NA,NA,NA,0
5627,NA,NA,NA,NA,0
5628,NA,NA,NA,NA,0
5629,NA,NA,NA,NA,0
5630,NA,NA,NA,NA,0
5631,NA,NA,NA,NA,0
5632,NA,NA,NA,NA,0
5633,NA,NA,NA,NA,0
5634,NA,NA,NA,NA,0
5635,NA,NA,NA,NA,0
5636,NA,NA,NA,NA,0
5637,NA,NA,NA,NA,0
5638,NA,NA,NA,NA,0
5639,NA,NA,NA,NA,0
5640,NA,NA,NA,NA,0
5641,NA,NA,NA,NA,0
5642,NA,NA,NA,NA,0
5643,NA,NA,NA,NA,0
5644,NA,NA,NA,NA,0
5645,NA,NA,NA,NA,1
5646,NA,NA,NA,NA,0
5647,NA,NA,NA,NA,1
5648,NA,NA,NA,NA,0
5649,NA,NA,NA,NA,0
5650,NA,NA,NA,NA,0
5651,NA,NA,NA,NA,0
5652,NA,NA,NA,NA,0
5653,NA,NA,NA,NA,0
5654,NA,NA,NA,NA,0
5655,NA,NA,NA,NA,0
5656,NA,NA,NA,NA,0
5657,NA,NA,NA,NA,0
5658,NA,NA,NA,NA,0
5659,NA,NA,NA,NA,0
5660,NA,NA,NA,NA,1
5661,NA,NA,NA,NA,0
5662,NA,NA,NA,NA,0
5663,NA,NA,NA,NA,0
5664,NA,NA,NA,NA,0
5665,NA,NA,NA,NA,0
5666,NA,NA,NA,NA,0
5667,NA,NA,NA,NA,0
5668,NA,NA,NA,NA,0
5669,NA,NA,NA,NA,0
5670,NA,NA,NA,NA,0
5671,NA,NA,NA,NA,0
5672,NA,NA,NA,NA,0
5673,NA,NA,NA,NA,1
5674,NA,NA,NA,NA,0
5675,NA,NA,NA,NA,0
5676,NA,NA,NA,NA,0
5677,NA,NA,NA,NA,0
5678,NA,NA,NA,NA,0
5679,NA,NA,NA,NA,0
5680,NA,NA,NA,NA,0
5681,NA,NA,NA,NA,0
5682,NA,NA,NA,NA,0
5683,NA,NA,NA,NA,0
5684,NA,NA,NA,NA,0
5685,NA,NA,NA,NA,0
5686,NA,NA,NA,NA,0
5687,NA,NA,NA,NA,0
5688,NA,NA,NA,NA,0
5689,NA,NA,NA,NA,0
5690,NA,NA,NA,NA,0
5691,NA,NA,NA,NA,0
5692,NA,NA,NA,NA,0
5693,NA,NA,NA,NA,0
5694,NA,NA,NA,NA,0
5695,NA,NA,NA,NA,0
5696,NA,NA,NA,NA,0
5697,NA,NA,NA,NA,0
5698,NA,NA,NA,NA,0
5699,NA,NA,NA,NA,0
5700,NA,NA,NA,NA,0
5701,NA,NA,NA,NA,1
5702,NA,NA,NA,NA,0
5703,NA,NA,NA,NA,0
5704,NA,NA,NA,NA,0
5705,NA,NA,NA,NA,0
5706,NA,NA,NA,NA,0
5707,NA,NA,NA,NA,0
5708,NA,NA,NA,NA,0
5709,NA,NA,NA,NA,0
5710,NA,NA,NA,NA,0
5711,NA,NA,NA,NA,0
5712,NA,NA,NA,NA,0
5713,NA,NA,NA,NA,0
5714,NA,NA,NA,NA,1
5715,NA,NA,NA,NA,0
5716,NA,NA,NA,NA,0
5717,NA,NA,NA,NA,0
5718,NA,NA,NA,NA,1
5719,NA,NA,NA,NA,0
5720,NA,NA,NA,NA,0
5721,NA,NA,NA,NA,1
5722,NA,NA,NA,NA,0
5723,NA,NA,NA,NA,0
5724,NA,NA,NA,NA,0
5725,NA,NA,NA,NA,0
5726,NA,NA,NA,NA,0
5727,NA,NA,NA,NA,0
5728,NA,NA,NA,NA,0
5729,NA,NA,NA,NA,1
5730,NA,NA,NA,NA,0
5731,NA,NA,NA,NA,0
5732,NA,NA,NA,NA,0
5733,NA,NA,NA,NA,0
5734,NA,NA,NA,NA,0
5735,NA,NA,NA,NA,0
5736,NA,NA,NA,NA,0
5737,NA,NA,NA,NA,1
5738,NA,NA,NA,NA,1
5739,NA,NA,NA,NA,0
5740,NA,NA,NA,NA,0
5741,NA,NA,NA,NA,0
5742,NA,NA,NA,NA,0
5743,NA,NA,NA,NA,0
5744,NA,NA,NA,NA,0
5745,NA,NA,NA,NA,0
5746,NA,NA,NA,NA,0
5747,NA,NA,NA,NA,0
5748,NA,NA,NA,NA,0
5749,NA,NA,NA,NA,0
5750,NA,NA,NA,NA,1
5751,NA,NA,NA,NA,0
5752,NA,NA,NA,NA,0
5753,NA,NA,NA,NA,0
5754,NA,NA,NA,NA,0
5755,NA,NA,NA,NA,0
5756,NA,NA,NA,NA,0
5757,NA,NA,NA,NA,1
5758,NA,NA,NA,NA,0
5759,NA,NA,NA,NA,0
5760,NA,NA,NA,NA,0
5761,NA,NA,NA,NA,0
5762,NA,NA,NA,NA,0
5763,NA,NA,NA,NA,0
5764,NA,NA,NA,NA,0
5765,NA,NA,NA,NA,0
5766,NA,NA,NA,NA,1
5767,NA,NA,NA,NA,0
5768,NA,NA,NA,NA,0
5769,NA,NA,NA,NA,0
5770,NA,NA,NA,NA,0
5771,NA,NA,NA,NA,0
5772,NA,NA,NA,NA,0
5773,NA,NA,NA,NA,0
5774,NA,NA,NA,NA,0
5775,NA,NA,NA,NA,0
5776,NA,NA,NA,NA,0
5777,NA,NA,NA,NA,0
5778,NA,NA,NA,NA,0
5779,NA,NA,NA,NA,1
5780,NA,NA,NA,NA,1
5781,NA,NA,NA,NA,0
5782,NA,NA,NA,NA,0
5783,NA,NA,NA,NA,0
5784,NA,NA,NA,NA,0
5785,NA,NA,NA,NA,1
5786,NA,NA,NA,NA,0
5787,NA,NA,NA,NA,0
5788,NA,NA,NA,NA,0
5789,NA,NA,NA,NA,0
5790,NA,NA,NA,NA,1
5791,NA,NA,NA,NA,0
5792,NA,NA,NA,NA,0
5793,NA,NA,NA,NA,0
5794,NA,NA,NA,NA,0
5795,NA,NA,NA,NA,0
5796,NA,NA,NA,NA,0
5797,NA,NA,NA,NA,0
5798,NA,NA,NA,NA,0
5799,NA,NA,NA,NA,0
5800,NA,NA,NA,NA,1
5801,NA,NA,NA,NA,0
5802,NA,NA,NA,NA,0
5803,NA,NA,NA,NA,0
5804,NA,NA,NA,NA,0
5805,NA,NA,NA,NA,0
5806,NA,NA,NA,NA,0
5807,NA,NA,NA,NA,0
5808,NA,NA,NA,NA,0
5809,NA,NA,NA,NA,0
5810,NA,NA,NA,NA,1
5811,NA,NA,NA,NA,0
5812,NA,NA,NA,NA,0
5813,NA,NA,NA,NA,0
5814,NA,NA,NA,NA,0
5815,NA,NA,NA,NA,0
5816,NA,NA,NA,NA,0
5817,NA,NA,NA,NA,1
5818,NA,NA,NA,NA,1
5819,NA,NA,NA,NA,1
5820,NA,NA,NA,NA,0
5821,NA,NA,NA,NA,0
5822,NA,NA,NA,NA,0
5823,NA,NA,NA,NA,0
5824,NA,NA,NA,NA,0
5825,NA,NA,NA,NA,0
5826,NA,NA,NA,NA,0
5827,NA,NA,NA,NA,0
5828,NA,NA,NA,NA,0
5829,NA,NA,NA,NA,0
5830,NA,NA,NA,NA,0
5831,NA,NA,NA,NA,0
5832,NA,NA,NA,NA,0
5833,NA,NA,NA,NA,0
5834,NA,NA,NA,NA,0
5835,NA,NA,NA,NA,0
5836,NA,NA,NA,NA,0
5837,NA,NA,NA,NA,0
5838,NA,NA,NA,NA,0
5839,NA,NA,NA,NA,0
5840,NA,NA,NA,NA,0
5841,NA,NA,NA,NA,0
5842,NA,NA,NA,NA,0
5843,NA,NA,NA,NA,0
5844,NA,NA,NA,NA,0
5845,NA,NA,NA,NA,0
5846,NA,NA,NA,NA,0
5847,NA,NA,NA,NA,0
5848,NA,NA,NA,NA,0
5849,NA,NA,NA,NA,0
5850,NA,NA,NA,NA,0
5851,NA,NA,NA,NA,0
5852,NA,NA,NA,NA,1
5853,NA,NA,NA,NA,0
5854,NA,NA,NA,NA,0
5855,NA,NA,NA,NA,0
5856,NA,NA,NA,NA,0
5857,NA,NA,NA,NA,0
5858,NA,NA,NA,NA,0
5859,NA,NA,NA,NA,0
5860,NA,NA,NA,NA,0
5861,NA,NA,NA,NA,1
5862,NA,NA,NA,NA,0
5863,NA,NA,NA,NA,0
5864,NA,NA,NA,NA,0
5865,NA,NA,NA,NA,0
5866,NA,NA,NA,NA,0
5867,NA,NA,NA,NA,0
5868,NA,NA,NA,NA,0
5869,NA,NA,NA,NA,0
5870,NA,NA,NA,NA,1
5871,NA,NA,NA,NA,0
5872,NA,NA,NA,NA,0
5873,NA,NA,NA,NA,0
5874,NA,NA,NA,NA,0
5875,NA,NA,NA,NA,0
5876,NA,NA,NA,NA,1
5877,NA,NA,NA,NA,0
5878,NA,NA,NA,NA,0
5879,NA,NA,NA,NA,0
5880,NA,NA,NA,NA,0
5881,NA,NA,NA,NA,0
5882,NA,NA,NA,NA,0
5883,NA,NA,NA,NA,0
5884,NA,NA,NA,NA,0
5885,NA,NA,NA,NA,0
5886,NA,NA,NA,NA,0
5887,NA,NA,NA,NA,0
5888,NA,NA,NA,NA,0
5889,NA,NA,NA,NA,0
5890,NA,NA,NA,NA,0
5891,NA,NA,NA,NA,0
5892,NA,NA,NA,NA,0
5893,NA,NA,NA,NA,0
5894,NA,NA,NA,NA,0
5895,NA,NA,NA,NA,0
5896,NA,NA,NA,NA,0
5897,NA,NA,NA,NA,0
5898,NA,NA,NA,NA,0
5899,NA,NA,NA,NA,0
5900,NA,NA,NA,NA,0
5901,NA,NA,NA,NA,1
5902,NA,NA,NA,NA,0
5903,NA,NA,NA,NA,0
5904,NA,NA,NA,NA,0
5905,NA,NA,NA,NA,0
5906,NA,NA,NA,NA,0
5907,NA,NA,NA,NA,0
5908,NA,NA,NA,NA,0
5909,NA,NA,NA,NA,0
5910,NA,NA,NA,NA,0
5911,NA,NA,NA,NA,0
5912,NA,NA,NA,NA,0
5913,NA,NA,NA,NA,0
5914,NA,NA,NA,NA,0
5915,NA,NA,NA,NA,0
5916,NA,NA,NA,NA,0
5917,NA,NA,NA,NA,0
5918,NA,NA,NA,NA,0
5919,NA,NA,NA,NA,0
5920,NA,NA,NA,NA,0
5921,NA,NA,NA,NA,0
5922,NA,NA,NA,NA,1
5923,NA,NA,NA,NA,0
5924,NA,NA,NA,NA,0
5925,NA,NA,NA,NA,0
5926,NA,NA,NA,NA,0
5927,NA,NA,NA,NA,0
5928,NA,NA,NA,NA,0
5929,NA,NA,NA,NA,0
5930,NA,NA,NA,NA,0
5931,NA,NA,NA,NA,0
5932,NA,NA,NA,NA,0
5933,NA,NA,NA,NA,0
5934,NA,NA,NA,NA,0
5935,NA,NA,NA,NA,0
5936,NA,NA,NA,NA,0
5937,NA,NA,NA,NA,0
5938,NA,NA,NA,NA,0
5939,NA,NA,NA,NA,0
5940,NA,NA,NA,NA,0
5941,NA,NA,NA,NA,0
5942,NA,NA,NA,NA,1
5943,NA,NA,NA,NA,0
5944,NA,NA,NA,NA,0
5945,NA,NA,NA,NA,0
5946,NA,NA,NA,NA,0
5947,NA,NA,NA,NA,0
5948,NA,NA,NA,NA,0
5949,NA,NA,NA,NA,0
5950,NA,NA,NA,NA,0
5951,NA,NA,NA,NA,0
5952,NA,NA,NA,NA,0
5953,NA,NA,NA,NA,0
5954,NA,NA,NA,NA,0
5955,NA,NA,NA,NA,0
5956,NA,NA,NA,NA,1
5957,NA,NA,NA,NA,0
5958,NA,NA,NA,NA,0
5959,NA,NA,NA,NA,0
5960,NA,NA,NA,NA,0
5961,NA,NA,NA,NA,0
5962,NA,NA,NA,NA,0
5963,NA,NA,NA,NA,0
5964,NA,NA,NA,NA,1
5965,NA,NA,NA,NA,0
5966,NA,NA,NA,NA,0
5967,NA,NA,NA,NA,0
5968,NA,NA,NA,NA,0
5969,NA,NA,NA,NA,1
5970,NA,NA,NA,NA,0
5971,NA,NA,NA,NA,0
5972,NA,NA,NA,NA,1
5973,NA,NA,NA,NA,0
5974,NA,NA,NA,NA,0
5975,NA,NA,NA,NA,0
5976,NA,NA,NA,NA,0
5977,NA,NA,NA,NA,0
5978,NA,NA,NA,NA,0
5979,NA,NA,NA,NA,0
5980,NA,NA,NA,NA,0
5981,NA,NA,NA,NA,0
5982,NA,NA,NA,NA,0
5983,NA,NA,NA,NA,1
5984,NA,NA,NA,NA,1
5985,NA,NA,NA,NA,0
5986,NA,NA,NA,NA,0
5987,NA,NA,NA,NA,0
5988,NA,NA,NA,NA,0
5989,NA,NA,NA,NA,0
5990,NA,NA,NA,NA,0
5991,NA,NA,NA,NA,0
5992,NA,NA,NA,NA,0
5993,NA,NA,NA,NA,0
5994,NA,NA,NA,NA,0
5995,NA,NA,NA,NA,0
5996,NA,NA,NA,NA,1
5997,NA,NA,NA,NA,0
5998,NA,NA,NA,NA,0
5999,NA,NA,NA,NA,0
6000,NA,NA,NA,NA,0
6001,NA,NA,NA,NA,0
6002,NA,NA,NA,NA,0
6003,NA,NA,NA,NA,0
6004,NA,NA,NA,NA,0
6005,NA,NA,NA,NA,1
6006,NA,NA,NA,NA,1
6007,NA,NA,NA,NA,0
6008,NA,NA,NA,NA,0
6009,NA,NA,NA,NA,0
6010,NA,NA,NA,NA,0
6011,NA,NA,NA,NA,0
6012,NA,NA,NA,NA,0
6013,NA,NA,NA,NA,0
6014,NA,NA,NA,NA,0
6015,NA,NA,NA,NA,0
6016,NA,NA,NA,NA,0
6017,NA,NA,NA,NA,0
6018,NA,NA,NA,NA,0
6019,NA,NA,NA,NA,0
6020,NA,NA,NA,NA,0
6021,NA,NA,NA,NA,0
6022,NA,NA,NA,NA,1
6023,NA,NA,NA,NA,0
6024,NA,NA,NA,NA,0
6025,NA,NA,NA,NA,0
6026,NA,NA,NA,NA,0
6027,NA,NA,NA,NA,0
6028,NA,NA,NA,NA,0
6029,NA,NA,NA,NA,1
6030,NA,NA,NA,NA,0
6031,NA,NA,NA,NA,0
6032,NA,NA,NA,NA,0
6033,NA,NA,NA,NA,0
6034,NA,NA,NA,NA,0
6035,NA,NA,NA,NA,0
6036,NA,NA,NA,NA,0
6037,NA,NA,NA,NA,0
6038,NA,NA,NA,NA,1
6039,NA,NA,NA,NA,0
6040,NA,NA,NA,NA,0
6041,NA,NA,NA,NA,0
6042,NA,NA,NA,NA,0
6043,NA,NA,NA,NA,0
6044,NA,NA,NA,NA,0
6045,NA,NA,NA,NA,0
6046,NA,NA,NA,NA,0
6047,NA,NA,NA,NA,0
6048,NA,NA,NA,NA,0
6049,NA,NA,NA,NA,0
6050,NA,NA,NA,NA,0
6051,NA,NA,NA,NA,0
6052,NA,NA,NA,NA,0
6053,NA,NA,NA,NA,0
6054,NA,NA,NA,NA,0
6055,NA,NA,NA,NA,0
6056,NA,NA,NA,NA,0
6057,NA,NA,NA,NA,0
6058,NA,NA,NA,NA,0
6059,NA,NA,NA,NA,1
6060,NA,NA,NA,NA,0
6061,NA,NA,NA,NA,0
6062,NA,NA,NA,NA,0
6063,NA,NA,NA,NA,0
6064,NA,NA,NA,NA,0
6065,NA,NA,NA,NA,0
6066,NA,NA,NA,NA,0
6067,NA,NA,NA,NA,0
6068,NA,NA,NA,NA,1
6069,NA,NA,NA,NA,0
6070,NA,NA,NA,NA,0
6071,NA,NA,NA,NA,0
6072,NA,NA,NA,NA,0
6073,NA,NA,NA,NA,0
6074,NA,NA,NA,NA,0
6075,NA,NA,NA,NA,0
6076,NA,NA,NA,NA,0
6077,NA,NA,NA,NA,1
6078,NA,NA,NA,NA,0
6079,NA,NA,NA,NA,0
6080,NA,NA,NA,NA,0
6081,NA,NA,NA,NA,0
6082,NA,NA,NA,NA,0
6083,NA,NA,NA,NA,0
6084,NA,NA,NA,NA,1
6085,NA,NA,NA,NA,1
6086,NA,NA,NA,NA,1
6087,NA,NA,NA,NA,0
6088,NA,NA,NA,NA,0
6089,NA,NA,NA,NA,0
6090,NA,NA,NA,NA,1
6091,NA,NA,NA,NA,0
6092,NA,NA,NA,NA,0
6093,NA,NA,NA,NA,0
6094,NA,NA,NA,NA,0
6095,NA,NA,NA,NA,0
6096,NA,NA,NA,NA,0
6097,NA,NA,NA,NA,0
6098,NA,NA,NA,NA,0
6099,NA,NA,NA,NA,0
6100,NA,NA,NA,NA,0
6101,NA,NA,NA,NA,0
6102,NA,NA,NA,NA,0
6103,NA,NA,NA,NA,0
6104,NA,NA,NA,NA,0
6105,NA,NA,NA,NA,0
6106,NA,NA,NA,NA,0
6107,NA,NA,NA,NA,0
6108,NA,NA,NA,NA,1
6109,NA,NA,NA,NA,0
6110,NA,NA,NA,NA,1
6111,NA,NA,NA,NA,0
6112,NA,NA,NA,NA,1
6113,NA,NA,NA,NA,0
6114,NA,NA,NA,NA,0
6115,NA,NA,NA,NA,0
6116,NA,NA,NA,NA,0
6117,NA,NA,NA,NA,0
6118,NA,NA,NA,NA,0
6119,NA,NA,NA,NA,1
6120,NA,NA,NA,NA,0
6121,NA,NA,NA,NA,0
6122,NA,NA,NA,NA,0
6123,NA,NA,NA,NA,0
6124,NA,NA,NA,NA,0
6125,NA,NA,NA,NA,0
6126,NA,NA,NA,NA,0
6127,NA,NA,NA,NA,0
6128,NA,NA,NA,NA,0
6129,NA,NA,NA,NA,0
6130,NA,NA,NA,NA,0
6131,NA,NA,NA,NA,0
6132,NA,NA,NA,NA,0
6133,NA,NA,NA,NA,0
6134,NA,NA,NA,NA,1
6135,NA,NA,NA,NA,0
6136,NA,NA,NA,NA,0
6137,NA,NA,NA,NA,0
6138,NA,NA,NA,NA,0
6139,NA,NA,NA,NA,0
6140,NA,NA,NA,NA,1
6141,NA,NA,NA,NA,0
6142,NA,NA,NA,NA,1
6143,NA,NA,NA,NA,0
6144,NA,NA,NA,NA,0
6145,NA,NA,NA,NA,0
6146,NA,NA,NA,NA,0
6147,NA,NA,NA,NA,0
6148,NA,NA,NA,NA,0
6149,NA,NA,NA,NA,0
6150,NA,NA,NA,NA,1
6151,NA,NA,NA,NA,0
6152,NA,NA,NA,NA,0
6153,NA,NA,NA,NA,0
6154,NA,NA,NA,NA,0
6155,NA,NA,NA,NA,0
6156,NA,NA,NA,NA,1
6157,NA,NA,NA,NA,0
6158,NA,NA,NA,NA,0
6159,NA,NA,NA,NA,0
6160,NA,NA,NA,NA,0
6161,NA,NA,NA,NA,0
6162,NA,NA,NA,NA,0
6163,NA,NA,NA,NA,1
6164,NA,NA,NA,NA,0
6165,NA,NA,NA,NA,0
6166,NA,NA,NA,NA,0
6167,NA,NA,NA,NA,0
6168,NA,NA,NA,NA,0
6169,NA,NA,NA,NA,0
6170,NA,NA,NA,NA,0
6171,NA,NA,NA,NA,0
6172,NA,NA,NA,NA,0
6173,NA,NA,NA,NA,0
6174,NA,NA,NA,NA,0
6175,NA,NA,NA,NA,0
6176,NA,NA,NA,NA,0
6177,NA,NA,NA,NA,0
6178,NA,NA,NA,NA,0
6179,NA,NA,NA,NA,1
6180,NA,NA,NA,NA,0
6181,NA,NA,NA,NA,0
6182,NA,NA,NA,NA,0
6183,NA,NA,NA,NA,0
6184,NA,NA,NA,NA,0
6185,NA,NA,NA,NA,1
6186,NA,NA,NA,NA,0
6187,NA,NA,NA,NA,0
6188,NA,NA,NA,NA,0
6189,NA,NA,NA,NA,0
6190,NA,NA,NA,NA,0
6191,NA,NA,NA,NA,0
6192,NA,NA,NA,NA,0
6193,NA,NA,NA,NA,1
6194,NA,NA,NA,NA,0
6195,NA,NA,NA,NA,0
6196,NA,NA,NA,NA,0
6197,NA,NA,NA,NA,0
6198,NA,NA,NA,NA,0
6199,NA,NA,NA,NA,0
6200,NA,NA,NA,NA,0
6201,NA,NA,NA,NA,0
6202,NA,NA,NA,NA,0
6203,NA,NA,NA,NA,0
6204,NA,NA,NA,NA,0
6205,NA,NA,NA,NA,0
6206,NA,NA,NA,NA,0
6207,NA,NA,NA,NA,1
6208,NA,NA,NA,NA,0
6209,NA,NA,NA,NA,0
6210,NA,NA,NA,NA,0
6211,NA,NA,NA,NA,0
6212,NA,NA,NA,NA,0
6213,NA,NA,NA,NA,0
6214,NA,NA,NA,NA,0
6215,NA,NA,NA,NA,0
6216,NA,NA,NA,NA,0
6217,NA,NA,NA,NA,1
6218,NA,NA,NA,NA,0
6219,NA,NA,NA,NA,0
6220,NA,NA,NA,NA,0
6221,NA,NA,NA,NA,0
6222,NA,NA,NA,NA,0
6223,NA,NA,NA,NA,0
6224,NA,NA,NA,NA,0
6225,NA,NA,NA,NA,0
6226,NA,NA,NA,NA,0
6227,NA,NA,NA,NA,0
6228,NA,NA,NA,NA,0
6229,NA,NA,NA,NA,1
6230,NA,NA,NA,NA,0
6231,NA,NA,NA,NA,0
6232,NA,NA,NA,NA,0
6233,NA,NA,NA,NA,0
6234,NA,NA,NA,NA,1
6235,NA,NA,NA,NA,0
6236,NA,NA,NA,NA,1
6237,NA,NA,NA,NA,0
6238,NA,NA,NA,NA,0
6239,NA,NA,NA,NA,0
6240,NA,NA,NA,NA,0
6241,NA,NA,NA,NA,0
6242,NA,NA,NA,NA,0
6243,NA,NA,NA,NA,0
6244,NA,NA,NA,NA,0
6245,NA,NA,NA,NA,0
6246,NA,NA,NA,NA,0
6247,NA,NA,NA,NA,0
6248,NA,NA,NA,NA,0
6249,NA,NA,NA,NA,0
6250,NA,NA,NA,NA,1
6251,NA,NA,NA,NA,0
6252,NA,NA,NA,NA,0
6253,NA,NA,NA,NA,1
6254,NA,NA,NA,NA,0
6255,NA,NA,NA,NA,0
6256,NA,NA,NA,NA,0
6257,NA,NA,NA,NA,0
6258,NA,NA,NA,NA,0
6259,NA,NA,NA,NA,1
6260,NA,NA,NA,NA,0
6261,NA,NA,NA,NA,0
6262,NA,NA,NA,NA,0
6263,NA,NA,NA,NA,0
6264,NA,NA,NA,NA,0
6265,NA,NA,NA,NA,1
6266,NA,NA,NA,NA,0
6267,NA,NA,NA,NA,0
6268,NA,NA,NA,NA,0
6269,NA,NA,NA,NA,0
6270,NA,NA,NA,NA,0
6271,NA,NA,NA,NA,0
6272,NA,NA,NA,NA,0
6273,NA,NA,NA,NA,0
6274,NA,NA,NA,NA,1
6275,NA,NA,NA,NA,0
6276,NA,NA,NA,NA,0
6277,NA,NA,NA,NA,0
6278,NA,NA,NA,NA,0
6279,NA,NA,NA,NA,0
6280,NA,NA,NA,NA,1
6281,NA,NA,NA,NA,0
6282,NA,NA,NA,NA,0
6283,NA,NA,NA,NA,0
6284,NA,NA,NA,NA,0
6285,NA,NA,NA,NA,0
6286,NA,NA,NA,NA,0
6287,NA,NA,NA,NA,0
6288,NA,NA,NA,NA,0
6289,NA,NA,NA,NA,0
6290,NA,NA,NA,NA,0
6291,NA,NA,NA,NA,0
6292,NA,NA,NA,NA,0
6293,NA,NA,NA,NA,0
6294,NA,NA,NA,NA,0
6295,NA,NA,NA,NA,0
6296,NA,NA,NA,NA,0
6297,NA,NA,NA,NA,0
6298,NA,NA,NA,NA,0
6299,NA,NA,NA,NA,0
6300,NA,NA,NA,NA,0
6301,NA,NA,NA,NA,0
6302,NA,NA,NA,NA,0
6303,NA,NA,NA,NA,0
6304,NA,NA,NA,NA,0
6305,NA,NA,NA,NA,0
6306,NA,NA,NA,NA,0
6307,NA,NA,NA,NA,0
6308,NA,NA,NA,NA,0
6309,NA,NA,NA,NA,0
6310,NA,NA,NA,NA,0
6311,NA,NA,NA,NA,0
6312,NA,NA,NA,NA,0
6313,NA,NA,NA,NA,0
